 1590,1580,1590,1580,1600,1580,1590,1590,1560,1570,1570,1580,1570,1570,1620,1600,1580,1580,1590,1580,1580,1600,1560,1500,1450,1440,1560,1580,1550,1570,
 1550,1560,1570,1560,1580,1560,1570,1570,1540,1550,1550,1560,1550,1550,1600,1580,1560,1570,1570,1560,1550,1580,1540,1480,1390,1390,1530,1560,1540,1550,
 1550,1550,1570,1560,1570,1550,1570,1570,1540,1550,1550,1560,1550,1550,1600,1580,1560,1570,1570,1560,1560,1580,1540,1510,1420,1430,1540,1550,1530,1550,
 1550,1550,1570,1550,1570,1550,1570,1570,1540,1550,1550,1560,1550,1550,1600,1580,1560,1560,1570,1560,1550,1580,1530,1510,1460,1450,1540,1550,1530,1550,
 1580,1580,1600,1590,1600,1580,1600,1600,1570,1590,1580,1590,1580,1580,1630,1620,1590,1600,1600,1590,1590,1610,1560,1540,1490,1490,1570,1580,1560,1580,
 1570,1580,1600,1580,1600,1580,1600,1590,1570,1590,1580,1590,1580,1580,1630,1620,1590,1600,1600,1590,1590,1610,1570,1550,1490,1490,1570,1580,1560,1580,
 1580,1590,1600,1590,1600,1580,1600,1600,1570,1590,1580,1590,1590,1590,1640,1620,1600,1600,1610,1600,1590,1620,1580,1590,1570,1550,1600,1600,1570,1590,
 1580,1590,1600,1590,1610,1580,1600,1600,1570,1590,1590,1600,1590,1590,1640,1630,1600,1610,1610,1600,1590,1620,1590,1660,1690,1660,1630,1610,1580,1600,
 1590,1590,1610,1590,1610,1590,1610,1610,1580,1590,1590,1600,1600,1590,1650,1630,1600,1610,1620,1610,1600,1630,1610,1690,1730,1700,1650,1620,1590,1600,
 1580,1590,1600,1590,1610,1590,1600,1600,1570,1590,1590,1600,1590,1590,1640,1630,1600,1610,1610,1600,1600,1620,1590,1590,1550,1540,1600,1600,1580,1600,
 1600,1600,1610,1600,1620,1590,1610,1610,1580,1600,1590,1600,1600,1600,1650,1630,1610,1610,1620,1610,1610,1640,1620,1720,1780,1740,1670,1620,1590,1610,
 1560,1560,1570,1560,1580,1550,1570,1570,1540,1560,1550,1560,1560,1560,1610,1590,1570,1580,1580,1570,1570,1590,1560,1630,1660,1640,1600,1570,1550,1560,
 1550,1560,1570,1560,1580,1550,1570,1570,1540,1560,1550,1560,1560,1560,1610,1590,1570,1580,1580,1570,1570,1590,1560,1560,1520,1510,1580,1570,1550,1560,
 1550,1550,1570,1550,1570,1550,1570,1560,1540,1550,1550,1560,1550,1550,1610,1590,1570,1570,1580,1570,1560,1590,1550,1560,1530,1520,1570,1560,1540,1550,
 1570,1570,1580,1570,1580,1560,1580,1580,1550,1560,1550,1570,1560,1550,1610,1590,1570,1580,1580,1580,1570,1600,1550,1510,1430,1430,1550,1570,1550,1570,
