 1580,1580,1590,1580,1600,1570,1580,1580,1560,1570,1560,1580,1570,1580,1700,1700,1640,1600,1600,1580,1580,1600,1560,1580,1560,1550,1590,1580,1550,1570,
 1540,1550,1560,1550,1570,1550,1560,1560,1530,1550,1540,1550,1540,1530,1520,1490,1500,1550,1560,1550,1550,1580,1540,1560,1540,1520,1560,1550,1530,1540,
 1540,1550,1560,1550,1570,1550,1560,1560,1540,1550,1540,1550,1550,1540,1550,1530,1530,1560,1570,1560,1550,1580,1540,1560,1540,1530,1560,1560,1530,1550,
 1540,1550,1560,1550,1570,1550,1560,1560,1540,1550,1540,1560,1550,1540,1550,1520,1520,1550,1570,1550,1550,1580,1540,1560,1540,1530,1570,1560,1530,1550,
 1570,1580,1600,1590,1610,1580,1600,1600,1570,1590,1580,1590,1580,1580,1660,1650,1610,1600,1600,1590,1590,1610,1580,1600,1580,1570,1600,1600,1570,1580,
 1580,1580,1600,1590,1610,1580,1600,1600,1580,1590,1580,1600,1590,1610,1710,1710,1650,1620,1610,1600,1600,1620,1580,1600,1580,1570,1610,1600,1570,1590,
 1570,1580,1590,1580,1600,1580,1590,1590,1570,1580,1580,1590,1580,1570,1600,1580,1570,1590,1600,1590,1580,1610,1570,1600,1570,1560,1600,1590,1570,1580,
 1560,1570,1580,1570,1590,1570,1580,1580,1560,1580,1570,1580,1580,1560,1540,1510,1530,1580,1600,1580,1580,1610,1570,1590,1570,1560,1600,1590,1560,1580,
 1560,1570,1590,1570,1590,1570,1590,1590,1560,1580,1570,1580,1570,1550,1540,1510,1520,1570,1590,1580,1580,1610,1570,1590,1570,1560,1590,1590,1560,1580,
 1570,1580,1600,1580,1600,1580,1600,1600,1570,1590,1580,1590,1590,1580,1600,1580,1580,1600,1600,1600,1590,1620,1580,1600,1580,1560,1600,1590,1570,1590,
 1570,1580,1590,1580,1600,1580,1590,1590,1570,1580,1570,1590,1580,1590,1670,1670,1620,1600,1600,1590,1590,1610,1580,1600,1570,1560,1600,1590,1570,1590,
 1540,1550,1560,1550,1570,1540,1560,1560,1540,1550,1540,1560,1550,1560,1630,1620,1590,1570,1580,1560,1560,1580,1550,1570,1540,1530,1570,1560,1530,1550,
 1530,1540,1560,1550,1560,1540,1560,1560,1530,1540,1540,1550,1540,1530,1510,1470,1510,1550,1570,1560,1550,1580,1540,1560,1540,1530,1560,1560,1530,1550,
 1540,1550,1560,1550,1570,1550,1560,1560,1530,1550,1550,1560,1550,1530,1480,1450,1480,1560,1580,1570,1560,1580,1550,1570,1550,1530,1570,1560,1530,1550,
 1570,1570,1590,1570,1580,1570,1580,1580,1550,1560,1560,1570,1560,1550,1560,1530,1540,1580,1590,1580,1580,1600,1570,1590,1570,1550,1590,1590,1560,1570,
