 1550,1560,1570,1540,1490,1280,1250,1300,1460,1530,1540,1550,1550,1550,1600,1580,1560,1560,1570,1560,1560,1580,1550,1570,1550,1530,1570,1570,1540,1550,
 1560,1560,1570,1560,1580,1580,1630,1590,1550,1560,1550,1560,1550,1550,1600,1590,1560,1570,1580,1570,1560,1590,1550,1570,1550,1540,1570,1570,1540,1550,
 1550,1560,1570,1560,1600,1610,1630,1620,1560,1560,1550,1560,1560,1550,1600,1590,1560,1570,1580,1570,1560,1590,1550,1570,1550,1540,1570,1570,1540,1550,
 1550,1550,1570,1560,1600,1630,1670,1640,1560,1560,1550,1560,1560,1550,1600,1590,1560,1570,1570,1560,1560,1580,1550,1570,1550,1530,1570,1570,1540,1550,
 1580,1590,1610,1600,1630,1630,1650,1640,1600,1600,1590,1600,1590,1580,1640,1620,1600,1600,1610,1590,1590,1620,1580,1600,1580,1570,1610,1600,1570,1590,
 1580,1590,1600,1600,1630,1630,1660,1650,1600,1600,1590,1600,1590,1580,1640,1620,1600,1600,1610,1600,1590,1620,1580,1600,1580,1570,1610,1600,1570,1590,
 1570,1570,1590,1580,1590,1540,1550,1560,1560,1580,1570,1580,1580,1580,1630,1610,1590,1600,1600,1590,1580,1610,1570,1590,1570,1560,1600,1590,1570,1580,
 1560,1570,1580,1570,1570,1520,1520,1530,1550,1570,1570,1580,1580,1580,1630,1610,1590,1590,1600,1590,1580,1610,1570,1590,1570,1560,1600,1590,1570,1580,
 1570,1580,1600,1580,1600,1550,1560,1570,1570,1580,1580,1590,1580,1580,1630,1620,1590,1600,1600,1590,1590,1610,1580,1600,1580,1560,1600,1600,1570,1590,
 1570,1580,1600,1580,1620,1650,1680,1660,1580,1590,1580,1600,1590,1590,1640,1620,1600,1600,1610,1600,1590,1620,1580,1600,1580,1570,1600,1600,1570,1590,
 1560,1570,1590,1580,1580,1510,1510,1530,1550,1580,1570,1590,1580,1580,1630,1610,1590,1590,1600,1590,1590,1610,1580,1590,1570,1560,1600,1590,1570,1590,
 1520,1530,1540,1530,1520,1470,1470,1480,1490,1530,1530,1540,1540,1540,1590,1570,1550,1560,1560,1550,1550,1570,1540,1560,1530,1520,1560,1550,1530,1540,
 1540,1540,1560,1540,1560,1560,1580,1570,1530,1540,1540,1550,1550,1550,1600,1580,1560,1570,1570,1560,1560,1580,1550,1570,1540,1530,1570,1560,1530,1550,
 1530,1540,1550,1530,1530,1460,1460,1480,1500,1530,1530,1550,1540,1540,1600,1580,1560,1560,1570,1560,1550,1580,1540,1560,1540,1530,1560,1560,1530,1550,
 1560,1560,1580,1560,1550,1460,1450,1480,1520,1550,1540,1560,1550,1550,1600,1580,1560,1570,1580,1570,1570,1590,1560,1580,1560,1550,1580,1580,1550,1570,
