 1580,1580,1590,1580,1600,1570,1590,1580,1560,1570,1570,1600,1600,1590,1630,1600,1580,1580,1590,1580,1570,1600,1570,1580,1560,1550,1590,1580,1550,1560,
 1550,1550,1570,1550,1570,1550,1560,1560,1540,1550,1550,1540,1510,1520,1600,1580,1550,1560,1570,1560,1550,1580,1550,1570,1540,1530,1570,1560,1530,1550,
 1540,1550,1570,1550,1570,1550,1570,1560,1540,1550,1540,1530,1510,1510,1580,1570,1550,1560,1570,1560,1550,1580,1540,1560,1540,1530,1560,1560,1530,1550,
 1540,1550,1570,1550,1570,1550,1570,1560,1540,1550,1540,1550,1540,1540,1590,1580,1550,1560,1570,1560,1550,1580,1540,1570,1540,1530,1570,1560,1530,1550,
 1580,1580,1600,1590,1600,1580,1600,1600,1570,1590,1580,1600,1600,1590,1630,1610,1590,1600,1600,1590,1590,1620,1580,1600,1580,1570,1600,1590,1570,1580,
 1560,1570,1590,1580,1600,1570,1590,1590,1570,1580,1560,1530,1470,1490,1590,1600,1580,1590,1590,1580,1580,1610,1570,1590,1570,1550,1590,1590,1560,1580,
 1580,1580,1600,1590,1610,1580,1600,1600,1580,1590,1590,1610,1610,1610,1650,1630,1600,1610,1610,1600,1590,1620,1590,1610,1590,1570,1610,1600,1580,1590,
 1570,1580,1600,1580,1600,1580,1600,1600,1570,1590,1590,1550,1510,1520,1640,1630,1600,1610,1610,1600,1590,1620,1580,1600,1580,1570,1610,1600,1580,1590,
 1570,1580,1600,1580,1600,1580,1600,1600,1570,1590,1580,1540,1470,1500,1620,1620,1600,1600,1610,1600,1590,1620,1580,1600,1580,1570,1600,1600,1570,1590,
 1560,1570,1590,1580,1600,1580,1590,1590,1560,1580,1560,1500,1400,1440,1590,1600,1580,1590,1590,1590,1580,1600,1570,1590,1570,1550,1590,1580,1560,1580,
 1580,1580,1600,1590,1600,1580,1600,1600,1580,1600,1590,1620,1620,1620,1660,1630,1600,1610,1610,1600,1600,1620,1590,1600,1580,1570,1610,1600,1570,1590,
 1530,1540,1550,1540,1560,1540,1550,1550,1530,1540,1520,1490,1440,1460,1560,1560,1550,1560,1560,1550,1550,1570,1540,1550,1530,1520,1560,1550,1530,1540,
 1540,1540,1560,1550,1560,1540,1560,1560,1530,1540,1540,1540,1540,1540,1590,1580,1560,1560,1570,1560,1550,1580,1540,1560,1540,1530,1560,1560,1530,1550,
 1540,1540,1560,1550,1560,1540,1560,1550,1530,1540,1530,1520,1490,1500,1580,1580,1550,1560,1570,1560,1550,1580,1540,1560,1540,1520,1560,1550,1530,1540,
 1580,1580,1590,1570,1590,1570,1580,1580,1550,1570,1570,1600,1620,1600,1630,1610,1580,1590,1600,1580,1580,1610,1570,1590,1570,1560,1600,1590,1570,1580,
